id,res_id,utc_timestamp,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_export,DE_KN_residential4_grid_import,DE_KN_residential4_heat_pump,DE_KN_residential4_pv,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine
10698,4,2016-12-29T10:00:00Z,115.548,1223.95,198.198,9437.574,5001.446,3332.004,12207.459,191.427,132.523
10699,4,2016-12-29T11:00:00Z,115.548,1223.95,198.213,9441.097,5001.446,3332.694,12211.919,191.427,132.523
10700,4,2016-12-29T12:00:00Z,115.551,1224.744,198.228,9444.736,5001.446,3333.307,12217.384,191.468,132.524
10701,4,2016-12-29T13:00:00Z,115.557,1226.9,198.243,9446.456,5001.473,3333.883,12222.056,191.468,132.528
10702,4,2016-12-29T14:00:00Z,115.561,1228.194,198.252,9446.768,5002.374,3334.46,12223.57,191.504,132.53
10703,4,2016-12-29T15:00:00Z,115.563,1228.772,198.26,9446.768,5004.651,3336.113,12223.66,191.513,132.531
10704,4,2016-12-29T16:00:00Z,115.563,1228.773,198.275,9446.768,5005.523,3336.793,12223.66,191.516,132.531
10705,4,2016-12-29T17:00:00Z,115.563,1228.773,198.291,9446.768,5007.381,3337.418,12223.66,191.552,132.531
10706,4,2016-12-29T18:00:00Z,115.563,1228.773,198.307,9446.768,5008.502,3338.078,12223.66,191.552,132.531
10707,4,2016-12-29T19:00:00Z,115.563,1228.773,198.323,9446.768,5009.596,3338.76,12223.66,191.593,132.531
10708,4,2016-12-29T20:00:00Z,115.563,1228.773,198.323,9446.768,5010.571,3339.478,12223.66,191.593,132.531
10709,4,2016-12-29T21:00:00Z,115.563,1228.773,198.338,9446.768,5011.737,3340.328,12223.66,191.609,132.531
10710,4,2016-12-29T22:00:00Z,115.563,1228.773,198.353,9446.768,5012.853,3341.088,12223.66,191.632,132.531
10711,4,2016-12-29T23:00:00Z,115.563,1228.773,198.369,9446.768,5013.827,3341.823,12223.66,191.632,132.531
10712,4,2016-12-30T00:00:00Z,115.563,1228.773,198.379,9446.768,5014.853,3342.534,12223.66,191.671,132.531
10713,4,2016-12-30T01:00:00Z,115.563,1228.773,198.386,9446.768,5015.684,3343.288,12223.66,191.671,132.531
10714,4,2016-12-30T02:00:00Z,115.563,1228.773,198.401,9446.768,5016.561,3343.923,12223.66,191.691,132.531
10715,4,2016-12-30T03:00:00Z,115.563,1228.773,198.416,9446.768,5017.419,3344.653,12223.66,191.709,132.531
10716,4,2016-12-30T04:00:00Z,115.563,1228.773,198.431,9446.768,5018.331,3345.393,12223.66,191.709,132.531
10717,4,2016-12-30T05:00:00Z,115.563,1228.773,198.433,9446.768,5019.254,3346.143,12223.66,191.745,132.531
10718,4,2016-12-30T06:00:00Z,115.563,1228.773,198.446,9446.768,5020.959,3347.683,12223.66,191.745,132.531
10719,4,2016-12-30T07:00:00Z,115.563,1228.773,198.461,9446.768,5021.99,3348.513,12223.679,191.764,132.531
10720,4,2016-12-30T08:00:00Z,116.417,1228.773,198.476,9446.769,5023.666,3349.283,12223.861,191.784,132.533
10721,4,2016-12-30T09:00:00Z,116.421,1228.774,198.49,9446.875,5024.213,3349.977,12224.262,191.784,132.533
10722,4,2016-12-30T10:00:00Z,116.421,1228.774,198.491,9447.055,5024.695,3350.553,12224.823,191.82,132.533
10723,4,2016-12-30T11:00:00Z,116.421,1228.774,198.515,9447.3,5025.846,3351.22,12225.499,191.82,132.533
10724,4,2016-12-30T12:00:00Z,116.421,1228.774,198.522,9447.431,5027.032,3352.753,12226.162,191.837,132.533
10725,4,2016-12-30T13:00:00Z,116.421,1228.774,198.538,9447.644,5027.606,3353.553,12226.735,191.857,132.533
10726,4,2016-12-30T14:00:00Z,116.421,1228.774,198.554,9447.678,5028.548,3354.363,12226.96,191.858,132.533
10727,4,2016-12-30T15:00:00Z,116.423,1228.775,198.57,9447.678,5030.302,3354.968,12226.98,191.899,133.433
10728,4,2016-12-30T16:00:00Z,116.423,1228.775,198.585,9447.678,5031.691,3355.68,12226.98,191.899,133.89
10729,4,2016-12-30T17:00:00Z,116.423,1228.775,198.594,9447.678,5033.083,3356.734,12226.98,191.922,133.968
10730,4,2016-12-30T18:00:00Z,116.423,1228.775,198.6,9447.678,5034.531,3357.313,12226.98,191.937,134.054
10731,4,2016-12-30T19:00:00Z,116.423,1228.775,198.616,9447.678,5035.883,3358.393,12226.98,191.937,134.054
10732,4,2016-12-30T20:00:00Z,116.423,1228.775,198.632,9447.678,5036.838,3358.964,12226.98,191.976,134.054
10733,4,2016-12-30T21:00:00Z,116.423,1228.775,198.647,9447.678,5038.281,3360.033,12226.98,191.976,134.054
10734,4,2016-12-30T22:00:00Z,116.423,1228.775,198.661,9447.678,5039.126,3360.603,12226.98,191.996,134.054
10735,4,2016-12-30T23:00:00Z,116.423,1228.775,198.663,9447.678,5040.245,3361.587,12226.98,192.014,134.054
10736,4,2016-12-31T00:00:00Z,116.423,1228.775,198.678,9447.678,5041.088,3362.234,12226.98,192.014,134.054
10737,4,2016-12-31T01:00:00Z,116.423,1228.775,198.693,9447.678,5042.169,3363.128,12226.98,192.051,134.054
10738,4,2016-12-31T02:00:00Z,116.423,1228.775,198.708,9447.678,5043.046,3363.863,12226.98,192.051,134.054
10739,4,2016-12-31T03:00:00Z,116.423,1228.775,198.718,9447.678,5043.965,3364.677,12226.98,192.062,134.054
10740,4,2016-12-31T04:00:00Z,116.423,1228.775,198.723,9447.678,5044.994,3365.493,12226.98,192.088,134.054
10741,4,2016-12-31T05:00:00Z,116.423,1228.775,198.738,9447.678,5045.922,3366.224,12226.98,192.088,134.054
10742,4,2016-12-31T06:00:00Z,116.423,1228.775,198.753,9447.678,5048.166,3368.343,12226.98,192.123,134.054
10743,4,2016-12-31T07:00:00Z,116.423,1228.775,198.768,9447.678,5048.91,3368.953,12226.999,192.124,134.054
10744,4,2016-12-31T08:00:00Z,116.423,1228.775,198.769,9447.679,5050.068,3370.093,12227.169,192.127,134.054
10745,4,2016-12-31T09:00:00Z,116.425,1228.776,198.784,9447.722,5051.313,3370.774,12227.643,192.161,134.773
10746,4,2016-12-31T10:00:00Z,116.426,1228.777,198.8,9447.86,5052.152,3371.768,12228.253,192.161,134.927
10747,4,2016-12-31T11:00:00Z,116.427,1229.075,198.815,9447.88,5054.384,3373.767,12228.923,192.198,135.032
10748,4,2016-12-31T12:00:00Z,116.43,1230.453,198.821,9447.88,5056.43,3374.744,12229.499,192.201,135.036
10749,4,2016-12-31T13:00:00Z,116.432,1230.747,198.836,9447.889,5057.348,3375.583,12229.919,192.216,135.043
10750,4,2016-12-31T14:00:00Z,116.434,1230.995,198.852,9447.889,5059.283,3376.307,12230.105,192.241,135.834
10751,4,2016-12-31T15:00:00Z,116.44,1232.706,198.867,9447.889,5062.203,3377.234,12230.121,192.241,135.914
10752,4,2016-12-31T16:00:00Z,116.441,1233.152,198.868,9447.889,5063.816,3377.928,12230.121,192.281,135.969
10753,4,2016-12-31T17:00:00Z,116.441,1233.152,198.882,9447.889,5066.232,3379.707,12230.121,192.281,135.969
10754,4,2016-12-31T18:00:00Z,116.441,1233.152,198.883,9447.889,5067.644,3380.803,12230.121,192.298,135.97
10755,4,2016-12-31T19:00:00Z,116.441,1233.152,198.898,9447.889,5068.699,3381.373,12230.121,192.328,135.97
10756,4,2016-12-31T20:00:00Z,116.441,1233.152,198.913,9447.889,5070.16,3382.433,12230.121,192.328,135.97
10757,4,2016-12-31T21:00:00Z,116.441,1233.152,198.928,9447.889,5071.23,3383.004,12230.121,192.368,135.97
10758,4,2016-12-31T22:00:00Z,116.441,1233.152,198.928,9447.889,5072.585,3384.053,12230.121,192.37,135.97
10759,4,2016-12-31T23:00:00Z,116.441,1233.152,198.944,9447.889,5073.57,3384.613,12230.121,192.378,135.97
10760,4,2017-01-01T00:00:00Z,116.441,1233.152,198.959,9447.889,5074.941,3385.673,12230.121,192.41,135.97
10761,4,2017-01-01T01:00:00Z,116.441,1233.152,198.974,9447.889,5075.739,3386.241,12230.121,192.41,135.97
10762,4,2017-01-01T02:00:00Z,116.441,1233.152,198.98,9447.889,5076.963,3387.313,12230.121,192.447,135.97
10763,4,2017-01-01T03:00:00Z,116.441,1233.152,198.99,9447.889,5077.712,3387.883,12230.121,192.45,135.97
10764,4,2017-01-01T04:00:00Z,116.441,1233.152,199.006,9447.889,5078.943,3388.973,12230.121,192.455,135.97
10765,4,2017-01-01T05:00:00Z,116.441,1233.152,199.022,9447.889,5079.711,3389.553,12230.121,192.488,135.97
10766,4,2017-01-01T06:00:00Z,116.441,1233.152,199.033,9447.889,5080.868,3390.643,12230.121,192.488,135.97
10767,4,2017-01-01T07:00:00Z,116.441,1233.152,199.04,9447.889,5081.667,3391.234,12230.16,192.52,135.97
10768,4,2017-01-01T08:00:00Z,116.441,1233.152,199.056,9447.931,5083.347,3393.004,12230.434,192.526,135.97
10769,4,2017-01-01T09:00:00Z,116.441,1233.152,199.072,9448.151,5084.122,3394.058,12231.083,192.526,135.97
10770,4,2017-01-01T10:00:00Z,116.441,1233.152,199.088,9448.56,5084.686,3394.763,12232.055,192.567,135.97
10771,4,2017-01-01T11:00:00Z,116.441,1233.486,199.089,9449.098,5085.672,3396.018,12233.35,192.567,135.97
10772,4,2017-01-01T12:00:00Z,116.447,1235.3,199.105,9449.445,5087.286,3397.533,12235.7,192.588,135.973
10773,4,2017-01-01T13:00:00Z,116.451,1236.611,199.122,9450.436,5087.523,3398.21,12238.715,192.606,135.976
10774,4,2017-01-01T14:00:00Z,116.455,1237.672,199.137,9450.639,5089.022,3399.143,12239.58,192.607,135.977
10775,4,2017-01-01T15:00:00Z,116.455,1237.794,199.139,9450.639,5090.0,3399.788,12239.65,192.649,135.978
10776,4,2017-01-01T16:00:00Z,116.455,1237.794,199.155,9450.639,5091.276,3400.774,12239.65,192.649,135.978
10777,4,2017-01-01T17:00:00Z,116.455,1237.794,199.17,9450.639,5092.399,3401.368,12239.65,192.672,135.978
10778,4,2017-01-01T18:00:00Z,116.455,1237.794,199.186,9450.639,5093.835,3402.403,12239.65,192.701,135.978
10779,4,2017-01-01T19:00:00Z,116.455,1237.794,199.19,9450.639,5094.906,3402.998,12239.65,192.701,135.978
10780,4,2017-01-01T20:00:00Z,116.455,1237.794,199.201,9450.639,5096.398,3404.044,12239.65,192.74,135.978
10781,4,2017-01-01T21:00:00Z,116.455,1237.794,199.217,9450.639,5097.302,3404.613,12239.65,192.74,135.978
10782,4,2017-01-01T22:00:00Z,116.455,1237.794,199.234,9450.639,5098.64,3405.703,12239.65,192.756,135.978
10783,4,2017-01-01T23:00:00Z,116.455,1237.794,199.241,9450.639,5099.454,3406.283,12239.65,192.778,135.978
10784,4,2017-01-02T00:00:00Z,116.455,1237.794,199.249,9450.639,5100.689,3407.373,12239.65,192.778,135.978
10785,4,2017-01-02T01:00:00Z,116.455,1237.794,199.264,9450.639,5101.579,3407.964,12239.65,192.816,135.978
10786,4,2017-01-02T02:00:00Z,116.455,1237.794,199.279,9450.639,5102.702,3409.034,12239.65,192.816,135.978
10787,4,2017-01-02T03:00:00Z,116.455,1237.794,199.289,9450.639,5103.52,3409.653,12239.65,192.833,135.978
10788,4,2017-01-02T04:00:00Z,116.455,1237.794,199.294,9450.639,5104.498,3410.643,12239.65,192.853,135.978
10789,4,2017-01-02T05:00:00Z,116.455,1237.794,199.309,9450.639,5105.506,3411.353,12239.65,192.853,135.978
10790,4,2017-01-02T06:00:00Z,116.455,1237.794,199.324,9450.639,5107.962,3413.483,12239.65,192.89,135.978
10791,4,2017-01-02T07:00:00Z,116.455,1237.794,199.338,9450.639,5108.921,3414.277,12239.679,192.89,135.978
10792,4,2017-01-02T08:00:00Z,116.455,1237.794,199.339,9450.69,5109.511,3414.898,12239.951,192.909,135.978
10793,4,2017-01-02T09:00:00Z,116.455,1237.794,199.355,9450.803,5110.366,3416.004,12240.475,192.927,135.978
10794,4,2017-01-02T10:00:00Z,116.887,1237.794,199.372,9450.919,5111.231,3416.593,12241.062,192.927,135.979
10795,4,2017-01-02T11:00:00Z,117.229,1237.794,199.387,9451.807,5112.266,3417.793,12243.115,192.965,135.979
10796,4,2017-01-02T12:00:00Z,117.229,1237.795,199.388,9454.455,5112.375,3419.463,12247.56,192.965,135.979
10797,4,2017-01-02T13:00:00Z,117.229,1237.795,199.404,9454.993,5112.746,3420.044,12248.616,192.991,135.979
10798,4,2017-01-02T14:00:00Z,117.229,1237.795,199.419,9454.999,5113.708,3421.053,12248.8,193.003,135.979
10799,4,2017-01-02T15:00:00Z,117.229,1237.795,199.434,9454.999,5114.462,3421.648,12248.81,193.003,135.979
10800,4,2017-01-02T16:00:00Z,117.229,1237.795,199.439,9454.999,5115.732,3422.633,12248.81,193.041,135.979
10801,4,2017-01-02T17:00:00Z,117.229,1237.795,199.449,9454.999,5116.901,3423.348,12248.81,193.041,135.979
10802,4,2017-01-02T18:00:00Z,117.229,1237.795,199.465,9454.999,5118.3,3424.243,12248.81,193.072,135.979
10803,4,2017-01-02T19:00:00Z,117.229,1237.795,199.481,9454.999,5119.454,3425.053,12248.81,193.08,135.979
10804,4,2017-01-02T20:00:00Z,117.229,1237.795,199.491,9454.999,5120.541,3425.843,12248.81,193.082,135.979
10805,4,2017-01-02T21:00:00Z,117.229,1237.795,199.498,9454.999,5121.876,3426.733,12248.81,193.117,135.979
10806,4,2017-01-02T22:00:00Z,117.229,1237.795,199.513,9454.999,5122.953,3427.403,12248.81,193.117,135.979
10807,4,2017-01-02T23:00:00Z,117.229,1237.795,199.528,9454.999,5124.28,3428.403,12248.81,193.157,135.979
10808,4,2017-01-03T00:00:00Z,117.229,1237.795,199.543,9454.999,5125.053,3428.964,12248.81,193.157,135.979
10809,4,2017-01-03T01:00:00Z,117.229,1237.795,199.543,9454.999,5126.199,3429.953,12248.81,193.178,135.979
10810,4,2017-01-03T02:00:00Z,117.229,1237.795,199.558,9454.999,5127.107,3430.683,12248.81,193.195,135.979
10811,4,2017-01-03T03:00:00Z,117.229,1237.795,199.573,9454.999,5128.082,3431.528,12248.81,193.195,135.979
10812,4,2017-01-03T04:00:00Z,117.229,1237.795,199.588,9454.999,5129.116,3432.398,12248.81,193.233,135.979
10813,4,2017-01-03T05:00:00Z,117.229,1237.795,199.591,9454.999,5130.031,3433.133,12248.81,193.233,135.979
10814,4,2017-01-03T06:00:00Z,117.229,1237.795,199.604,9454.999,5132.753,3435.603,12248.81,193.263,135.979
10815,4,2017-01-03T07:00:00Z,117.229,1237.795,199.62,9454.999,5133.788,3436.407,12248.81,193.27,135.979
10816,4,2017-01-03T08:00:00Z,117.229,1237.795,199.635,9454.999,5134.867,3437.323,12248.83,193.274,135.979
10817,4,2017-01-03T09:00:00Z,117.229,1237.795,199.646,9454.999,5135.766,3438.073,12248.88,193.308,135.979
10818,4,2017-01-03T10:00:00Z,117.233,1239.347,199.65,9454.999,5138.198,3438.863,12248.96,193.308,135.981
10819,4,2017-01-03T11:00:00Z,117.238,1241.158,199.666,9454.999,5141.756,3439.81,12249.06,193.345,135.985
10820,4,2017-01-03T12:00:00Z,117.244,1242.97,199.681,9454.999,5144.17,3440.353,12249.243,193.355,135.988
10821,4,2017-01-03T13:00:00Z,117.244,1243.08,199.696,9454.999,5145.876,3442.063,12249.514,193.356,135.988
10822,4,2017-01-03T14:00:00Z,117.244,1243.08,199.698,9454.999,5146.868,3442.993,12249.621,193.395,135.988
10823,4,2017-01-03T15:00:00Z,117.244,1243.08,199.714,9454.999,5147.651,3443.623,12249.621,193.395,135.988
10824,4,2017-01-03T16:00:00Z,117.244,1243.08,199.729,9454.999,5148.67,3444.464,12249.621,193.43,135.988
10825,4,2017-01-03T17:00:00Z,117.244,1243.08,199.744,9454.999,5149.94,3445.613,12249.621,193.433,135.988
10826,4,2017-01-03T18:00:00Z,117.244,1243.08,199.746,9454.999,5150.979,3446.294,12249.621,193.447,135.988
10827,4,2017-01-03T19:00:00Z,117.244,1243.08,199.759,9454.999,5152.501,3447.498,12249.621,193.472,135.988
10828,4,2017-01-03T20:00:00Z,117.244,1243.08,199.774,9454.999,5153.391,3448.143,12249.621,193.472,135.988
10829,4,2017-01-03T21:00:00Z,117.244,1243.08,199.789,9454.999,5154.633,3449.093,12249.621,193.51,135.988
10830,4,2017-01-03T22:00:00Z,117.244,1243.08,199.798,9454.999,5155.754,3449.847,12249.621,193.51,135.988
10831,4,2017-01-03T23:00:00Z,117.244,1243.08,199.804,9454.999,5156.792,3450.603,12249.621,193.542,135.988
10832,4,2017-01-04T00:00:00Z,117.244,1243.08,199.82,9454.999,5158.02,3451.623,12249.621,193.549,135.988
10833,4,2017-01-04T01:00:00Z,117.244,1243.08,199.836,9454.999,5158.802,3452.234,12249.621,193.554,135.988
10834,4,2017-01-04T02:00:00Z,117.244,1243.08,199.849,9454.999,5160.0,3453.263,12249.621,193.586,135.988
10835,4,2017-01-04T03:00:00Z,117.244,1243.08,199.853,9454.999,5160.751,3453.863,12249.621,193.586,135.988
10836,4,2017-01-04T04:00:00Z,117.244,1243.08,199.869,9454.999,5161.981,3454.923,12249.621,193.623,135.988
10837,4,2017-01-04T05:00:00Z,117.244,1243.08,199.884,9454.999,5162.729,3455.517,12249.621,193.623,135.988
10838,4,2017-01-04T06:00:00Z,117.244,1243.08,199.9,9454.999,5164.869,3457.353,12249.621,193.637,135.988
10839,4,2017-01-04T07:00:00Z,117.246,1243.592,199.902,9454.999,5166.78,3458.491,12249.621,193.66,135.989
10840,4,2017-01-04T08:00:00Z,117.251,1245.39,199.918,9454.999,5169.409,3459.133,12249.621,193.66,135.992
10841,4,2017-01-04T09:00:00Z,117.257,1247.094,199.934,9454.999,5172.266,3460.093,12249.63,193.697,135.995
10842,4,2017-01-04T10:00:00Z,117.262,1248.749,199.951,9454.999,5174.821,3460.823,12249.64,193.697,135.998
10843,4,2017-01-04T11:00:00Z,117.267,1250.548,199.966,9454.999,5178.329,3461.718,12249.65,193.72,136.004
10844,4,2017-01-04T12:00:00Z,117.27,1251.689,199.969,9454.999,5181.149,3463.113,12249.691,193.748,136.036
10845,4,2017-01-04T13:00:00Z,117.27,1251.785,199.983,9454.999,5183.111,3464.833,12249.691,193.748,136.036
10846,4,2017-01-04T14:00:00Z,117.314,1252.6,199.998,9454.999,5184.906,3465.51,12249.691,193.786,136.037
10847,4,2017-01-04T15:00:00Z,118.053,1252.602,200.014,9454.999,5186.806,3466.513,12249.691,193.786,136.04
10848,4,2017-01-04T16:00:00Z,118.055,1252.602,200.021,9454.999,5187.594,3467.12,12249.691,193.798,136.04
10849,4,2017-01-04T17:00:00Z,118.055,1252.602,200.031,9454.999,5188.848,3468.194,12249.691,193.824,136.04
10850,4,2017-01-04T18:00:00Z,118.055,1252.602,200.046,9454.999,5189.682,3468.778,12249.691,193.824,136.04
10851,4,2017-01-04T19:00:00Z,118.055,1252.602,200.061,9454.999,5191.18,3469.863,12249.691,193.862,136.04
10852,4,2017-01-04T20:00:00Z,118.055,1252.602,200.071,9454.999,5192.268,3470.444,12249.691,,136.04
10853,4,2017-01-04T21:00:00Z,118.055,1252.602,200.078,9454.999,5193.769,3471.544,12249.691,,136.04
10854,4,2017-01-04T22:00:00Z,118.055,1252.602,200.094,9454.999,5194.681,3472.133,12249.691,,136.04
10855,4,2017-01-04T23:00:00Z,118.055,1252.602,200.11,9454.999,5195.932,3473.203,12249.691,,136.04
10856,4,2017-01-05T00:00:00Z,118.055,1252.602,200.123,9454.999,5196.722,3473.813,12249.691,,136.04
10857,4,2017-01-05T01:00:00Z,118.055,1252.602,200.127,9454.999,5197.896,3474.848,12249.691,,136.04
10858,4,2017-01-05T02:00:00Z,118.055,1252.602,200.143,9454.999,5198.735,3475.513,12249.691,,136.04
10859,4,2017-01-05T03:00:00Z,118.055,1252.602,200.16,9454.999,5199.819,3476.468,12249.691,,136.04
10860,4,2017-01-05T04:00:00Z,118.055,1252.602,200.174,9454.999,5200.729,3477.214,12249.691,,136.04
10861,4,2017-01-05T05:00:00Z,118.055,1252.602,200.178,9454.999,5201.781,3478.097,12249.691,,136.04
10862,4,2017-01-05T06:00:00Z,118.055,1252.602,200.194,9454.999,5204.244,3480.263,12249.691,,136.04
10863,4,2017-01-05T07:00:00Z,118.055,1252.602,200.21,9454.999,5205.419,3481.237,12249.691,,136.04
10864,4,2017-01-05T08:00:00Z,118.057,1253.356,200.225,9454.999,5207.071,3481.833,12249.691,,136.041
10865,4,2017-01-05T09:00:00Z,118.063,1255.046,200.229,9454.999,5209.942,3482.964,12249.691,,136.044
10866,4,2017-01-05T10:00:00Z,118.066,1255.992,200.245,9454.999,5211.502,3483.544,12249.849,,136.046
10867,4,2017-01-05T11:00:00Z,118.068,1256.527,200.261,9454.999,5213.992,3484.663,12249.99,,136.046
10868,4,2017-01-05T12:00:00Z,118.068,1256.898,200.276,9454.999,5216.232,3486.43,12250.125,,136.046
10869,4,2017-01-05T13:00:00Z,118.068,1256.947,200.277,9455.001,5216.916,3486.984,12250.195,,136.046
10870,4,2017-01-05T14:00:00Z,118.068,1256.947,200.293,9455.009,5218.056,3488.017,12250.281,,136.046
10871,4,2017-01-05T15:00:00Z,118.07,1257.868,200.31,9455.009,5220.801,3489.688,12250.281,,136.048
10872,4,2017-01-05T16:00:00Z,118.07,1257.868,200.325,9455.009,5221.766,3490.333,12250.281,,136.048
10873,4,2017-01-05T17:00:00Z,118.07,1257.868,200.341,9455.009,5223.289,3491.494,12250.281,,136.048
10874,4,2017-01-05T18:00:00Z,118.07,1257.868,200.357,9455.009,5224.331,3492.163,12250.281,,136.048
10875,4,2017-01-05T19:00:00Z,118.07,1257.868,200.372,9455.009,5225.822,3493.303,12250.281,,136.048
10876,4,2017-01-05T20:00:00Z,118.07,1257.868,200.373,9455.009,5226.998,3493.998,12250.281,,136.048
10877,4,2017-01-05T21:00:00Z,118.07,1257.868,200.388,9455.009,5228.324,3495.024,12250.281,,136.048
10878,4,2017-01-05T22:00:00Z,118.07,1257.868,200.403,9455.009,5229.661,3496.008,12250.281,,136.048
10879,4,2017-01-05T23:00:00Z,118.07,1257.868,200.419,9455.009,5230.689,3496.774,12250.281,,136.048
10880,4,2017-01-06T00:00:00Z,118.07,1257.868,200.428,9455.009,5232.017,3498.004,12250.281,,136.048
10881,4,2017-01-06T01:00:00Z,118.07,1257.868,200.436,9455.009,5232.927,3498.694,12250.281,,136.048
10882,4,2017-01-06T02:00:00Z,118.07,1257.868,200.451,9455.009,5234.266,3499.858,12250.281,,136.048
10883,4,2017-01-06T03:00:00Z,118.07,1257.868,200.466,9455.009,5235.286,3500.694,12250.281,,136.048
10884,4,2017-01-06T04:00:00Z,118.07,1257.868,200.481,9455.009,5236.526,3501.808,12250.281,,136.048
10885,4,2017-01-06T05:00:00Z,118.07,1257.868,200.482,9455.009,5237.612,3502.754,12250.281,,136.048
10886,4,2017-01-06T06:00:00Z,118.07,1257.868,200.496,9455.009,5239.78,3504.714,12250.281,,136.048
10887,4,2017-01-06T07:00:00Z,118.07,1257.868,200.511,9455.009,5241.542,3505.903,12250.281,,136.048
10888,4,2017-01-06T08:00:00Z,118.072,1257.995,200.526,9455.009,5243.186,3506.888,12250.33,,136.048
10889,4,2017-01-06T09:00:00Z,118.072,1257.996,200.54,9455.009,5244.24,3508.073,12250.49,,136.048
10890,4,2017-01-06T10:00:00Z,118.072,1257.996,200.541,9455.018,5244.954,3508.728,12250.71,,136.048
10891,4,2017-01-06T11:00:00Z,118.076,1259.191,200.572,9455.018,5247.921,3510.058,12250.99,,136.051
10892,4,2017-01-06T12:00:00Z,118.083,1261.005,200.586,9455.018,5251.216,3511.741,12251.371,,136.054
10893,4,2017-01-06T13:00:00Z,118.087,1262.573,200.587,9455.03,5253.229,3512.318,12251.764,,136.057
10894,4,2017-01-06T14:00:00Z,118.094,1264.37,200.603,9455.03,5255.753,3513.313,12252.16,,136.061
10895,4,2017-01-06T15:00:00Z,118.097,1265.503,200.619,9455.03,5258.186,3514.308,12252.191,,136.063
10896,4,2017-01-06T16:00:00Z,118.098,1266.053,200.635,9455.03,5260.509,3514.993,12252.191,,136.064
10897,4,2017-01-06T17:00:00Z,118.098,1266.053,200.651,9455.03,5262.073,3516.238,12252.191,,136.064
10898,4,2017-01-06T18:00:00Z,118.098,1266.053,200.653,9455.03,5263.251,3517.044,12252.191,,136.064
10899,4,2017-01-06T19:00:00Z,118.098,1266.053,200.667,9455.03,5264.735,3518.188,12252.191,,136.064
10900,4,2017-01-06T20:00:00Z,118.098,1266.053,200.683,9455.03,5266.169,3519.188,12252.191,,136.064
